time_key,full_time,hour,minute,second,period,shift
190151,19:01:51.0000000,19,1,51,PM,Night
190152,19:01:52.0000000,19,1,52,PM,Night
190153,19:01:53.0000000,19,1,53,PM,Night
190154,19:01:54.0000000,19,1,54,PM,Night
190155,19:01:55.0000000,19,1,55,PM,Night
190156,19:01:56.0000000,19,1,56,PM,Night
190157,19:01:57.0000000,19,1,57,PM,Night
190158,19:01:58.0000000,19,1,58,PM,Night
190159,19:01:59.0000000,19,1,59,PM,Night
190200,19:02:00.0000000,19,2,0,PM,Night
190201,19:02:01.0000000,19,2,1,PM,Night
190202,19:02:02.0000000,19,2,2,PM,Night
190203,19:02:03.0000000,19,2,3,PM,Night
190204,19:02:04.0000000,19,2,4,PM,Night
190205,19:02:05.0000000,19,2,5,PM,Night
190206,19:02:06.0000000,19,2,6,PM,Night
190207,19:02:07.0000000,19,2,7,PM,Night
190208,19:02:08.0000000,19,2,8,PM,Night
190209,19:02:09.0000000,19,2,9,PM,Night
190210,19:02:10.0000000,19,2,10,PM,Night
190211,19:02:11.0000000,19,2,11,PM,Night
190212,19:02:12.0000000,19,2,12,PM,Night
190213,19:02:13.0000000,19,2,13,PM,Night
190214,19:02:14.0000000,19,2,14,PM,Night
190215,19:02:15.0000000,19,2,15,PM,Night
190216,19:02:16.0000000,19,2,16,PM,Night
190217,19:02:17.0000000,19,2,17,PM,Night
190218,19:02:18.0000000,19,2,18,PM,Night
190219,19:02:19.0000000,19,2,19,PM,Night
190220,19:02:20.0000000,19,2,20,PM,Night
190221,19:02:21.0000000,19,2,21,PM,Night
190222,19:02:22.0000000,19,2,22,PM,Night
190223,19:02:23.0000000,19,2,23,PM,Night
190224,19:02:24.0000000,19,2,24,PM,Night
190225,19:02:25.0000000,19,2,25,PM,Night
190226,19:02:26.0000000,19,2,26,PM,Night
190227,19:02:27.0000000,19,2,27,PM,Night
190228,19:02:28.0000000,19,2,28,PM,Night
190229,19:02:29.0000000,19,2,29,PM,Night
190230,19:02:30.0000000,19,2,30,PM,Night
190231,19:02:31.0000000,19,2,31,PM,Night
190232,19:02:32.0000000,19,2,32,PM,Night
190233,19:02:33.0000000,19,2,33,PM,Night
190234,19:02:34.0000000,19,2,34,PM,Night
190235,19:02:35.0000000,19,2,35,PM,Night
190236,19:02:36.0000000,19,2,36,PM,Night
190237,19:02:37.0000000,19,2,37,PM,Night
190238,19:02:38.0000000,19,2,38,PM,Night
190239,19:02:39.0000000,19,2,39,PM,Night
190240,19:02:40.0000000,19,2,40,PM,Night
190241,19:02:41.0000000,19,2,41,PM,Night
190242,19:02:42.0000000,19,2,42,PM,Night
190243,19:02:43.0000000,19,2,43,PM,Night
190244,19:02:44.0000000,19,2,44,PM,Night
190245,19:02:45.0000000,19,2,45,PM,Night
190246,19:02:46.0000000,19,2,46,PM,Night
190247,19:02:47.0000000,19,2,47,PM,Night
190248,19:02:48.0000000,19,2,48,PM,Night
190249,19:02:49.0000000,19,2,49,PM,Night
190250,19:02:50.0000000,19,2,50,PM,Night
190251,19:02:51.0000000,19,2,51,PM,Night
190252,19:02:52.0000000,19,2,52,PM,Night
190253,19:02:53.0000000,19,2,53,PM,Night
190254,19:02:54.0000000,19,2,54,PM,Night
190255,19:02:55.0000000,19,2,55,PM,Night
190256,19:02:56.0000000,19,2,56,PM,Night
190257,19:02:57.0000000,19,2,57,PM,Night
190258,19:02:58.0000000,19,2,58,PM,Night
190259,19:02:59.0000000,19,2,59,PM,Night
190300,19:03:00.0000000,19,3,0,PM,Night
190301,19:03:01.0000000,19,3,1,PM,Night
190302,19:03:02.0000000,19,3,2,PM,Night
190303,19:03:03.0000000,19,3,3,PM,Night
190304,19:03:04.0000000,19,3,4,PM,Night
190305,19:03:05.0000000,19,3,5,PM,Night
190306,19:03:06.0000000,19,3,6,PM,Night
190307,19:03:07.0000000,19,3,7,PM,Night
190308,19:03:08.0000000,19,3,8,PM,Night
190309,19:03:09.0000000,19,3,9,PM,Night
190310,19:03:10.0000000,19,3,10,PM,Night
190311,19:03:11.0000000,19,3,11,PM,Night
190312,19:03:12.0000000,19,3,12,PM,Night
190313,19:03:13.0000000,19,3,13,PM,Night
190314,19:03:14.0000000,19,3,14,PM,Night
190315,19:03:15.0000000,19,3,15,PM,Night
190316,19:03:16.0000000,19,3,16,PM,Night
190317,19:03:17.0000000,19,3,17,PM,Night
190318,19:03:18.0000000,19,3,18,PM,Night
190319,19:03:19.0000000,19,3,19,PM,Night
190320,19:03:20.0000000,19,3,20,PM,Night
190321,19:03:21.0000000,19,3,21,PM,Night
190322,19:03:22.0000000,19,3,22,PM,Night
190323,19:03:23.0000000,19,3,23,PM,Night
190324,19:03:24.0000000,19,3,24,PM,Night
190325,19:03:25.0000000,19,3,25,PM,Night
190326,19:03:26.0000000,19,3,26,PM,Night
190327,19:03:27.0000000,19,3,27,PM,Night
190328,19:03:28.0000000,19,3,28,PM,Night
190329,19:03:29.0000000,19,3,29,PM,Night
190330,19:03:30.0000000,19,3,30,PM,Night
190331,19:03:31.0000000,19,3,31,PM,Night
190332,19:03:32.0000000,19,3,32,PM,Night
190333,19:03:33.0000000,19,3,33,PM,Night
190334,19:03:34.0000000,19,3,34,PM,Night
190335,19:03:35.0000000,19,3,35,PM,Night
190336,19:03:36.0000000,19,3,36,PM,Night
190337,19:03:37.0000000,19,3,37,PM,Night
190338,19:03:38.0000000,19,3,38,PM,Night
190339,19:03:39.0000000,19,3,39,PM,Night
190340,19:03:40.0000000,19,3,40,PM,Night
190341,19:03:41.0000000,19,3,41,PM,Night
190342,19:03:42.0000000,19,3,42,PM,Night
190343,19:03:43.0000000,19,3,43,PM,Night
190344,19:03:44.0000000,19,3,44,PM,Night
190345,19:03:45.0000000,19,3,45,PM,Night
190346,19:03:46.0000000,19,3,46,PM,Night
190347,19:03:47.0000000,19,3,47,PM,Night
190348,19:03:48.0000000,19,3,48,PM,Night
190349,19:03:49.0000000,19,3,49,PM,Night
190350,19:03:50.0000000,19,3,50,PM,Night
190351,19:03:51.0000000,19,3,51,PM,Night
190352,19:03:52.0000000,19,3,52,PM,Night
190353,19:03:53.0000000,19,3,53,PM,Night
190354,19:03:54.0000000,19,3,54,PM,Night
190355,19:03:55.0000000,19,3,55,PM,Night
190356,19:03:56.0000000,19,3,56,PM,Night
190357,19:03:57.0000000,19,3,57,PM,Night
190358,19:03:58.0000000,19,3,58,PM,Night
190359,19:03:59.0000000,19,3,59,PM,Night
190400,19:04:00.0000000,19,4,0,PM,Night
190401,19:04:01.0000000,19,4,1,PM,Night
190402,19:04:02.0000000,19,4,2,PM,Night
190403,19:04:03.0000000,19,4,3,PM,Night
190404,19:04:04.0000000,19,4,4,PM,Night
190405,19:04:05.0000000,19,4,5,PM,Night
190406,19:04:06.0000000,19,4,6,PM,Night
190407,19:04:07.0000000,19,4,7,PM,Night
190408,19:04:08.0000000,19,4,8,PM,Night
190409,19:04:09.0000000,19,4,9,PM,Night
190410,19:04:10.0000000,19,4,10,PM,Night
190411,19:04:11.0000000,19,4,11,PM,Night
190412,19:04:12.0000000,19,4,12,PM,Night
190413,19:04:13.0000000,19,4,13,PM,Night
190414,19:04:14.0000000,19,4,14,PM,Night
190415,19:04:15.0000000,19,4,15,PM,Night
190416,19:04:16.0000000,19,4,16,PM,Night
190417,19:04:17.0000000,19,4,17,PM,Night
190418,19:04:18.0000000,19,4,18,PM,Night
190419,19:04:19.0000000,19,4,19,PM,Night
190420,19:04:20.0000000,19,4,20,PM,Night
190421,19:04:21.0000000,19,4,21,PM,Night
190422,19:04:22.0000000,19,4,22,PM,Night
190423,19:04:23.0000000,19,4,23,PM,Night
190424,19:04:24.0000000,19,4,24,PM,Night
190425,19:04:25.0000000,19,4,25,PM,Night
190426,19:04:26.0000000,19,4,26,PM,Night
190427,19:04:27.0000000,19,4,27,PM,Night
190428,19:04:28.0000000,19,4,28,PM,Night
190429,19:04:29.0000000,19,4,29,PM,Night
190430,19:04:30.0000000,19,4,30,PM,Night
190431,19:04:31.0000000,19,4,31,PM,Night
190432,19:04:32.0000000,19,4,32,PM,Night
190433,19:04:33.0000000,19,4,33,PM,Night
190434,19:04:34.0000000,19,4,34,PM,Night
190435,19:04:35.0000000,19,4,35,PM,Night
190436,19:04:36.0000000,19,4,36,PM,Night
190437,19:04:37.0000000,19,4,37,PM,Night
190438,19:04:38.0000000,19,4,38,PM,Night
190439,19:04:39.0000000,19,4,39,PM,Night
190440,19:04:40.0000000,19,4,40,PM,Night
190441,19:04:41.0000000,19,4,41,PM,Night
190442,19:04:42.0000000,19,4,42,PM,Night
190443,19:04:43.0000000,19,4,43,PM,Night
190444,19:04:44.0000000,19,4,44,PM,Night
190445,19:04:45.0000000,19,4,45,PM,Night
190446,19:04:46.0000000,19,4,46,PM,Night
190447,19:04:47.0000000,19,4,47,PM,Night
190448,19:04:48.0000000,19,4,48,PM,Night
190449,19:04:49.0000000,19,4,49,PM,Night
190450,19:04:50.0000000,19,4,50,PM,Night
190451,19:04:51.0000000,19,4,51,PM,Night
190452,19:04:52.0000000,19,4,52,PM,Night
190453,19:04:53.0000000,19,4,53,PM,Night
190454,19:04:54.0000000,19,4,54,PM,Night
190455,19:04:55.0000000,19,4,55,PM,Night
190456,19:04:56.0000000,19,4,56,PM,Night
190457,19:04:57.0000000,19,4,57,PM,Night
190458,19:04:58.0000000,19,4,58,PM,Night
190459,19:04:59.0000000,19,4,59,PM,Night
190500,19:05:00.0000000,19,5,0,PM,Night
190501,19:05:01.0000000,19,5,1,PM,Night
190502,19:05:02.0000000,19,5,2,PM,Night
190503,19:05:03.0000000,19,5,3,PM,Night
190504,19:05:04.0000000,19,5,4,PM,Night
190505,19:05:05.0000000,19,5,5,PM,Night
190506,19:05:06.0000000,19,5,6,PM,Night
190507,19:05:07.0000000,19,5,7,PM,Night
190508,19:05:08.0000000,19,5,8,PM,Night
190509,19:05:09.0000000,19,5,9,PM,Night
190510,19:05:10.0000000,19,5,10,PM,Night
190511,19:05:11.0000000,19,5,11,PM,Night
190512,19:05:12.0000000,19,5,12,PM,Night
190513,19:05:13.0000000,19,5,13,PM,Night
190514,19:05:14.0000000,19,5,14,PM,Night
190515,19:05:15.0000000,19,5,15,PM,Night
190516,19:05:16.0000000,19,5,16,PM,Night
190517,19:05:17.0000000,19,5,17,PM,Night
190518,19:05:18.0000000,19,5,18,PM,Night
190519,19:05:19.0000000,19,5,19,PM,Night
190520,19:05:20.0000000,19,5,20,PM,Night
190521,19:05:21.0000000,19,5,21,PM,Night
190522,19:05:22.0000000,19,5,22,PM,Night
190523,19:05:23.0000000,19,5,23,PM,Night
190524,19:05:24.0000000,19,5,24,PM,Night
190525,19:05:25.0000000,19,5,25,PM,Night
190526,19:05:26.0000000,19,5,26,PM,Night
190527,19:05:27.0000000,19,5,27,PM,Night
190528,19:05:28.0000000,19,5,28,PM,Night
190529,19:05:29.0000000,19,5,29,PM,Night
190530,19:05:30.0000000,19,5,30,PM,Night
190531,19:05:31.0000000,19,5,31,PM,Night
190532,19:05:32.0000000,19,5,32,PM,Night
190533,19:05:33.0000000,19,5,33,PM,Night
190534,19:05:34.0000000,19,5,34,PM,Night
190535,19:05:35.0000000,19,5,35,PM,Night
190536,19:05:36.0000000,19,5,36,PM,Night
190537,19:05:37.0000000,19,5,37,PM,Night
190538,19:05:38.0000000,19,5,38,PM,Night
190539,19:05:39.0000000,19,5,39,PM,Night
190540,19:05:40.0000000,19,5,40,PM,Night
190541,19:05:41.0000000,19,5,41,PM,Night
190542,19:05:42.0000000,19,5,42,PM,Night
190543,19:05:43.0000000,19,5,43,PM,Night
190544,19:05:44.0000000,19,5,44,PM,Night
190545,19:05:45.0000000,19,5,45,PM,Night
190546,19:05:46.0000000,19,5,46,PM,Night
190547,19:05:47.0000000,19,5,47,PM,Night
190548,19:05:48.0000000,19,5,48,PM,Night
190549,19:05:49.0000000,19,5,49,PM,Night
190550,19:05:50.0000000,19,5,50,PM,Night
190551,19:05:51.0000000,19,5,51,PM,Night
190552,19:05:52.0000000,19,5,52,PM,Night
190553,19:05:53.0000000,19,5,53,PM,Night
190554,19:05:54.0000000,19,5,54,PM,Night
190555,19:05:55.0000000,19,5,55,PM,Night
190556,19:05:56.0000000,19,5,56,PM,Night
190557,19:05:57.0000000,19,5,57,PM,Night
190558,19:05:58.0000000,19,5,58,PM,Night
190559,19:05:59.0000000,19,5,59,PM,Night
190600,19:06:00.0000000,19,6,0,PM,Night
190601,19:06:01.0000000,19,6,1,PM,Night
190602,19:06:02.0000000,19,6,2,PM,Night
190603,19:06:03.0000000,19,6,3,PM,Night
190604,19:06:04.0000000,19,6,4,PM,Night
190605,19:06:05.0000000,19,6,5,PM,Night
190606,19:06:06.0000000,19,6,6,PM,Night
190607,19:06:07.0000000,19,6,7,PM,Night
190608,19:06:08.0000000,19,6,8,PM,Night
190609,19:06:09.0000000,19,6,9,PM,Night
190610,19:06:10.0000000,19,6,10,PM,Night
190611,19:06:11.0000000,19,6,11,PM,Night
190612,19:06:12.0000000,19,6,12,PM,Night
190613,19:06:13.0000000,19,6,13,PM,Night
190614,19:06:14.0000000,19,6,14,PM,Night
190615,19:06:15.0000000,19,6,15,PM,Night
190616,19:06:16.0000000,19,6,16,PM,Night
190617,19:06:17.0000000,19,6,17,PM,Night
190618,19:06:18.0000000,19,6,18,PM,Night
190619,19:06:19.0000000,19,6,19,PM,Night
190620,19:06:20.0000000,19,6,20,PM,Night
190621,19:06:21.0000000,19,6,21,PM,Night
190622,19:06:22.0000000,19,6,22,PM,Night
190623,19:06:23.0000000,19,6,23,PM,Night
190624,19:06:24.0000000,19,6,24,PM,Night
190625,19:06:25.0000000,19,6,25,PM,Night
190626,19:06:26.0000000,19,6,26,PM,Night
190627,19:06:27.0000000,19,6,27,PM,Night
190628,19:06:28.0000000,19,6,28,PM,Night
190629,19:06:29.0000000,19,6,29,PM,Night
190630,19:06:30.0000000,19,6,30,PM,Night
190631,19:06:31.0000000,19,6,31,PM,Night
190632,19:06:32.0000000,19,6,32,PM,Night
190633,19:06:33.0000000,19,6,33,PM,Night
190634,19:06:34.0000000,19,6,34,PM,Night
190635,19:06:35.0000000,19,6,35,PM,Night
190636,19:06:36.0000000,19,6,36,PM,Night
190637,19:06:37.0000000,19,6,37,PM,Night
190638,19:06:38.0000000,19,6,38,PM,Night
190639,19:06:39.0000000,19,6,39,PM,Night
190640,19:06:40.0000000,19,6,40,PM,Night
190641,19:06:41.0000000,19,6,41,PM,Night
190642,19:06:42.0000000,19,6,42,PM,Night
190643,19:06:43.0000000,19,6,43,PM,Night
190644,19:06:44.0000000,19,6,44,PM,Night
190645,19:06:45.0000000,19,6,45,PM,Night
190646,19:06:46.0000000,19,6,46,PM,Night
190647,19:06:47.0000000,19,6,47,PM,Night
190648,19:06:48.0000000,19,6,48,PM,Night
190649,19:06:49.0000000,19,6,49,PM,Night
190650,19:06:50.0000000,19,6,50,PM,Night
190651,19:06:51.0000000,19,6,51,PM,Night
190652,19:06:52.0000000,19,6,52,PM,Night
190653,19:06:53.0000000,19,6,53,PM,Night
190654,19:06:54.0000000,19,6,54,PM,Night
190655,19:06:55.0000000,19,6,55,PM,Night
190656,19:06:56.0000000,19,6,56,PM,Night
190657,19:06:57.0000000,19,6,57,PM,Night
190658,19:06:58.0000000,19,6,58,PM,Night
190659,19:06:59.0000000,19,6,59,PM,Night
190700,19:07:00.0000000,19,7,0,PM,Night
190701,19:07:01.0000000,19,7,1,PM,Night
190702,19:07:02.0000000,19,7,2,PM,Night
190703,19:07:03.0000000,19,7,3,PM,Night
190704,19:07:04.0000000,19,7,4,PM,Night
190705,19:07:05.0000000,19,7,5,PM,Night
190706,19:07:06.0000000,19,7,6,PM,Night
190707,19:07:07.0000000,19,7,7,PM,Night
190708,19:07:08.0000000,19,7,8,PM,Night
190709,19:07:09.0000000,19,7,9,PM,Night
190710,19:07:10.0000000,19,7,10,PM,Night
190711,19:07:11.0000000,19,7,11,PM,Night
190712,19:07:12.0000000,19,7,12,PM,Night
190713,19:07:13.0000000,19,7,13,PM,Night
190714,19:07:14.0000000,19,7,14,PM,Night
190715,19:07:15.0000000,19,7,15,PM,Night
190716,19:07:16.0000000,19,7,16,PM,Night
190717,19:07:17.0000000,19,7,17,PM,Night
190718,19:07:18.0000000,19,7,18,PM,Night
190719,19:07:19.0000000,19,7,19,PM,Night
190720,19:07:20.0000000,19,7,20,PM,Night
190721,19:07:21.0000000,19,7,21,PM,Night
190722,19:07:22.0000000,19,7,22,PM,Night
190723,19:07:23.0000000,19,7,23,PM,Night
190724,19:07:24.0000000,19,7,24,PM,Night
190725,19:07:25.0000000,19,7,25,PM,Night
190726,19:07:26.0000000,19,7,26,PM,Night
190727,19:07:27.0000000,19,7,27,PM,Night
190728,19:07:28.0000000,19,7,28,PM,Night
190729,19:07:29.0000000,19,7,29,PM,Night
190730,19:07:30.0000000,19,7,30,PM,Night
190731,19:07:31.0000000,19,7,31,PM,Night
190732,19:07:32.0000000,19,7,32,PM,Night
190733,19:07:33.0000000,19,7,33,PM,Night
190734,19:07:34.0000000,19,7,34,PM,Night
190735,19:07:35.0000000,19,7,35,PM,Night
190736,19:07:36.0000000,19,7,36,PM,Night
190737,19:07:37.0000000,19,7,37,PM,Night
190738,19:07:38.0000000,19,7,38,PM,Night
190739,19:07:39.0000000,19,7,39,PM,Night
190740,19:07:40.0000000,19,7,40,PM,Night
190741,19:07:41.0000000,19,7,41,PM,Night
190742,19:07:42.0000000,19,7,42,PM,Night
190743,19:07:43.0000000,19,7,43,PM,Night
190744,19:07:44.0000000,19,7,44,PM,Night
190745,19:07:45.0000000,19,7,45,PM,Night
190746,19:07:46.0000000,19,7,46,PM,Night
190747,19:07:47.0000000,19,7,47,PM,Night
190748,19:07:48.0000000,19,7,48,PM,Night
190749,19:07:49.0000000,19,7,49,PM,Night
190750,19:07:50.0000000,19,7,50,PM,Night
190751,19:07:51.0000000,19,7,51,PM,Night
190752,19:07:52.0000000,19,7,52,PM,Night
190753,19:07:53.0000000,19,7,53,PM,Night
190754,19:07:54.0000000,19,7,54,PM,Night
190755,19:07:55.0000000,19,7,55,PM,Night
190756,19:07:56.0000000,19,7,56,PM,Night
190757,19:07:57.0000000,19,7,57,PM,Night
190758,19:07:58.0000000,19,7,58,PM,Night
190759,19:07:59.0000000,19,7,59,PM,Night
190800,19:08:00.0000000,19,8,0,PM,Night
190801,19:08:01.0000000,19,8,1,PM,Night
190802,19:08:02.0000000,19,8,2,PM,Night
190803,19:08:03.0000000,19,8,3,PM,Night
190804,19:08:04.0000000,19,8,4,PM,Night
190805,19:08:05.0000000,19,8,5,PM,Night
190806,19:08:06.0000000,19,8,6,PM,Night
190807,19:08:07.0000000,19,8,7,PM,Night
190808,19:08:08.0000000,19,8,8,PM,Night
190809,19:08:09.0000000,19,8,9,PM,Night
190810,19:08:10.0000000,19,8,10,PM,Night
190811,19:08:11.0000000,19,8,11,PM,Night
190812,19:08:12.0000000,19,8,12,PM,Night
190813,19:08:13.0000000,19,8,13,PM,Night
190814,19:08:14.0000000,19,8,14,PM,Night
190815,19:08:15.0000000,19,8,15,PM,Night
190816,19:08:16.0000000,19,8,16,PM,Night
190817,19:08:17.0000000,19,8,17,PM,Night
190818,19:08:18.0000000,19,8,18,PM,Night
190819,19:08:19.0000000,19,8,19,PM,Night
190820,19:08:20.0000000,19,8,20,PM,Night
190821,19:08:21.0000000,19,8,21,PM,Night
190822,19:08:22.0000000,19,8,22,PM,Night
190823,19:08:23.0000000,19,8,23,PM,Night
190824,19:08:24.0000000,19,8,24,PM,Night
190825,19:08:25.0000000,19,8,25,PM,Night
190826,19:08:26.0000000,19,8,26,PM,Night
190827,19:08:27.0000000,19,8,27,PM,Night
190828,19:08:28.0000000,19,8,28,PM,Night
190829,19:08:29.0000000,19,8,29,PM,Night
190830,19:08:30.0000000,19,8,30,PM,Night
190831,19:08:31.0000000,19,8,31,PM,Night
190832,19:08:32.0000000,19,8,32,PM,Night
190833,19:08:33.0000000,19,8,33,PM,Night
190834,19:08:34.0000000,19,8,34,PM,Night
190835,19:08:35.0000000,19,8,35,PM,Night
190836,19:08:36.0000000,19,8,36,PM,Night
190837,19:08:37.0000000,19,8,37,PM,Night
190838,19:08:38.0000000,19,8,38,PM,Night
190839,19:08:39.0000000,19,8,39,PM,Night
190840,19:08:40.0000000,19,8,40,PM,Night
190841,19:08:41.0000000,19,8,41,PM,Night
190842,19:08:42.0000000,19,8,42,PM,Night
190843,19:08:43.0000000,19,8,43,PM,Night
190844,19:08:44.0000000,19,8,44,PM,Night
190845,19:08:45.0000000,19,8,45,PM,Night
190846,19:08:46.0000000,19,8,46,PM,Night
190847,19:08:47.0000000,19,8,47,PM,Night
190848,19:08:48.0000000,19,8,48,PM,Night
190849,19:08:49.0000000,19,8,49,PM,Night
190850,19:08:50.0000000,19,8,50,PM,Night
190851,19:08:51.0000000,19,8,51,PM,Night
190852,19:08:52.0000000,19,8,52,PM,Night
190853,19:08:53.0000000,19,8,53,PM,Night
190854,19:08:54.0000000,19,8,54,PM,Night
190855,19:08:55.0000000,19,8,55,PM,Night
190856,19:08:56.0000000,19,8,56,PM,Night
190857,19:08:57.0000000,19,8,57,PM,Night
190858,19:08:58.0000000,19,8,58,PM,Night
190859,19:08:59.0000000,19,8,59,PM,Night
190900,19:09:00.0000000,19,9,0,PM,Night
190901,19:09:01.0000000,19,9,1,PM,Night
190902,19:09:02.0000000,19,9,2,PM,Night
190903,19:09:03.0000000,19,9,3,PM,Night
190904,19:09:04.0000000,19,9,4,PM,Night
190905,19:09:05.0000000,19,9,5,PM,Night
190906,19:09:06.0000000,19,9,6,PM,Night
190907,19:09:07.0000000,19,9,7,PM,Night
190908,19:09:08.0000000,19,9,8,PM,Night
190909,19:09:09.0000000,19,9,9,PM,Night
190910,19:09:10.0000000,19,9,10,PM,Night
190911,19:09:11.0000000,19,9,11,PM,Night
190912,19:09:12.0000000,19,9,12,PM,Night
190913,19:09:13.0000000,19,9,13,PM,Night
190914,19:09:14.0000000,19,9,14,PM,Night
190915,19:09:15.0000000,19,9,15,PM,Night
190916,19:09:16.0000000,19,9,16,PM,Night
190917,19:09:17.0000000,19,9,17,PM,Night
190918,19:09:18.0000000,19,9,18,PM,Night
190919,19:09:19.0000000,19,9,19,PM,Night
190920,19:09:20.0000000,19,9,20,PM,Night
190921,19:09:21.0000000,19,9,21,PM,Night
190922,19:09:22.0000000,19,9,22,PM,Night
190923,19:09:23.0000000,19,9,23,PM,Night
190924,19:09:24.0000000,19,9,24,PM,Night
190925,19:09:25.0000000,19,9,25,PM,Night
190926,19:09:26.0000000,19,9,26,PM,Night
190927,19:09:27.0000000,19,9,27,PM,Night
190928,19:09:28.0000000,19,9,28,PM,Night
190929,19:09:29.0000000,19,9,29,PM,Night
190930,19:09:30.0000000,19,9,30,PM,Night
190931,19:09:31.0000000,19,9,31,PM,Night
190932,19:09:32.0000000,19,9,32,PM,Night
190933,19:09:33.0000000,19,9,33,PM,Night
190934,19:09:34.0000000,19,9,34,PM,Night
190935,19:09:35.0000000,19,9,35,PM,Night
190936,19:09:36.0000000,19,9,36,PM,Night
190937,19:09:37.0000000,19,9,37,PM,Night
190938,19:09:38.0000000,19,9,38,PM,Night
190939,19:09:39.0000000,19,9,39,PM,Night
190940,19:09:40.0000000,19,9,40,PM,Night
190941,19:09:41.0000000,19,9,41,PM,Night
190942,19:09:42.0000000,19,9,42,PM,Night
190943,19:09:43.0000000,19,9,43,PM,Night
190944,19:09:44.0000000,19,9,44,PM,Night
190945,19:09:45.0000000,19,9,45,PM,Night
190946,19:09:46.0000000,19,9,46,PM,Night
190947,19:09:47.0000000,19,9,47,PM,Night
190948,19:09:48.0000000,19,9,48,PM,Night
190949,19:09:49.0000000,19,9,49,PM,Night
190950,19:09:50.0000000,19,9,50,PM,Night
190951,19:09:51.0000000,19,9,51,PM,Night
190952,19:09:52.0000000,19,9,52,PM,Night
190953,19:09:53.0000000,19,9,53,PM,Night
190954,19:09:54.0000000,19,9,54,PM,Night
190955,19:09:55.0000000,19,9,55,PM,Night
190956,19:09:56.0000000,19,9,56,PM,Night
190957,19:09:57.0000000,19,9,57,PM,Night
190958,19:09:58.0000000,19,9,58,PM,Night
190959,19:09:59.0000000,19,9,59,PM,Night
191000,19:10:00.0000000,19,10,0,PM,Night
191001,19:10:01.0000000,19,10,1,PM,Night
191002,19:10:02.0000000,19,10,2,PM,Night
191003,19:10:03.0000000,19,10,3,PM,Night
191004,19:10:04.0000000,19,10,4,PM,Night
191005,19:10:05.0000000,19,10,5,PM,Night
191006,19:10:06.0000000,19,10,6,PM,Night
191007,19:10:07.0000000,19,10,7,PM,Night
191008,19:10:08.0000000,19,10,8,PM,Night
191009,19:10:09.0000000,19,10,9,PM,Night
191010,19:10:10.0000000,19,10,10,PM,Night
191011,19:10:11.0000000,19,10,11,PM,Night
191012,19:10:12.0000000,19,10,12,PM,Night
191013,19:10:13.0000000,19,10,13,PM,Night
191014,19:10:14.0000000,19,10,14,PM,Night
191015,19:10:15.0000000,19,10,15,PM,Night
191016,19:10:16.0000000,19,10,16,PM,Night
